Product_Name,Caffeine_Content_mg,Price_USD,Country,Sugar_Content_g,product_id
Energy Drink Q 3,192.5,8.51,South Korea,0.4,1933
Energy Drink H 83,81.9,5.59,Germany,35.0,2503
Energy Drink C 22,74.4,2.45,USA,12.5,363
Energy Drink F 54,286.4,3.39,Japan,32.1,733
Energy Drink T 20,106.5,4.87,Germany,47.8,1113
Energy Drink R 59,91.9,2.16,UK,25.1,2396
Energy Drink B 60,63.3,2.06,UK,11.7,2083
Energy Drink C 3,209.0,2.86,Japan,24.1,2594
Energy Drink X 41,50.4,8.03,UK,28.0,65
Energy Drink Z 59,198.6,3.64,France,34.6,381
Energy Drink C 70,123.4,4.77,Germany,49.7,123
Energy Drink E 100,222.2,1.99,Germany,10.4,3631
Energy Drink R 58,280.5,7.14,Canada,16.6,3798
Energy Drink S 66,284.6,1.86,Japan,21.6,2896
Energy Drink K 81,92.1,7.44,South Korea,30.7,3987
Energy Drink S 25,151.7,9.05,South Korea,15.8,597
Energy Drink I 66,167.6,3.95,USA,16.4,1914
Energy Drink L 87,96.3,5.53,France,16.4,3895
Energy Drink T 45,151.5,1.97,Canada,5.2,425
Energy Drink Q 22,224.2,7.28,South Korea,10.3,114
Energy Drink P 23,274.0,5.75,South Korea,11.9,2926
Energy Drink Y 13,87.9,9.1,Germany,25.5,1087
Energy Drink W 43,206.5,5.01,Germany,41.4,1589
Energy Drink T 90,283.8,7.7,Japan,6.8,1786
Energy Drink N 80,137.5,9.63,UK,31.1,1787
Energy Drink M 12,298.7,7.83,USA,47.9,1676
Energy Drink Z 31,218.5,2.02,France,25.5,2375
Energy Drink L 53,123.0,7.2,Germany,15.0,2596
Energy Drink L 23,285.1,9.89,UK,25.7,2155
Energy Drink I 17,92.8,1.53,UK,31.3,2385
Energy Drink U 3,270.9,8.69,Canada,40.5,3826
Energy Drink A 94,95.0,8.37,USA,20.8,3101
Energy Drink L 89,229.3,7.86,UK,27.6,1244
Energy Drink Q 9,118.5,6.17,Canada,21.2,923
Energy Drink A 4,137.9,6.31,UK,0.7,2809
Energy Drink C 17,127.4,7.83,USA,37.3,3435
Energy Drink C 91,226.4,7.23,France,47.8,2166
Energy Drink D 29,261.3,5.41,Canada,2.8,1508
Energy Drink B 19,114.0,8.4,Japan,36.2,3263
Energy Drink T 45,219.2,4.86,Germany,12.2,2569
Energy Drink T 64,52.9,1.65,Japan,25.7,3232
Energy Drink F 38,59.2,9.03,Germany,44.4,2217
Energy Drink S 28,242.4,8.23,France,10.3,758
Energy Drink C 22,144.5,5.74,Germany,30.0,1016
Energy Drink M 60,268.5,5.1,Japan,30.5,1867
Energy Drink J 87,165.1,2.05,South Korea,38.9,656
Energy Drink Y 7,207.7,7.16,Germany,34.8,501
Energy Drink K 23,106.6,4.95,UK,42.3,1286
Energy Drink O 80,283.2,3.06,Canada,27.7,3231
Energy Drink H 48,239.1,9.91,France,7.8,255
Energy Drink J 16,114.5,5.98,France,41.7,2070
Energy Drink N 90,64.0,3.5,Canada,21.6,1808
Energy Drink C 95,193.3,5.18,UK,21.6,1433
Energy Drink V 81,211.6,7.37,UK,24.3,3065
Energy Drink Q 49,285.8,6.63,USA,8.4,1714
Energy Drink E 99,96.9,1.49,Japan,32.5,3056
Energy Drink L 56,55.9,9.0,USA,31.2,2712
Energy Drink E 87,109.6,8.58,UK,4.2,1980
Energy Drink J 67,81.2,6.93,Germany,14.8,1070
Energy Drink P 72,111.6,7.62,UK,11.7,3261
Energy Drink P 51,168.2,4.74,USA,18.2,2912
Energy Drink O 41,98.4,1.6,Germany,10.5,1551
Energy Drink N 58,294.5,4.1,Japan,34.1,2639
Energy Drink R 74,216.2,2.25,Germany,15.7,1388
Energy Drink P 37,79.6,5.69,South Korea,48.8,2882
Energy Drink Z 25,215.2,5.14,Japan,33.1,1297
Energy Drink E 93,55.8,9.41,South Korea,47.7,604
Energy Drink I 82,144.4,7.51,Canada,12.6,443
Energy Drink A 48,158.0,5.99,France,0.7,3858
Energy Drink L 22,80.9,4.32,France,38.0,2466
Energy Drink F 18,117.3,5.0,Germany,42.8,2293
Energy Drink N 91,216.9,7.6,Japan,26.1,1550
Energy Drink A 40,194.7,9.33,Japan,28.1,3344
Energy Drink Z 18,161.7,1.76,Canada,48.2,316
Energy Drink Y 51,210.0,1.71,UK,35.7,849
Energy Drink R 64,258.4,4.26,Canada,10.8,3238
Energy Drink Y 91,124.8,8.0,Germany,8.9,847
Energy Drink U 46,69.6,8.77,Germany,16.0,330
Energy Drink S 7,202.3,6.17,UK,30.3,1041
Energy Drink D 56,271.4,5.3,South Korea,5.1,3855
Energy Drink W 12,85.3,2.62,USA,21.5,3036
Energy Drink M 65,281.5,9.55,USA,37.6,2304
Energy Drink J 97,184.1,2.91,UK,18.7,3244
Energy Drink H 85,275.8,9.41,Japan,44.8,1295
Energy Drink W 16,175.8,2.89,South Korea,47.5,779
Energy Drink U 96,291.8,8.09,Japan,9.9,637
Energy Drink H 69,64.2,7.46,Japan,14.7,1145
Energy Drink I 71,88.7,6.52,South Korea,48.8,2942
Energy Drink Z 35,189.4,9.54,France,30.1,1173
Energy Drink N 82,106.3,9.02,Canada,2.9,3932
Energy Drink W 5,243.5,1.96,Japan,40.7,976
Energy Drink W 64,67.0,5.01,Canada,41.3,3946
Energy Drink B 50,150.9,9.87,France,6.3,1333
Energy Drink N 67,67.9,5.61,USA,42.0,2443
Energy Drink R 28,167.9,1.59,UK,14.9,2949
Energy Drink B 39,232.0,7.27,Japan,12.2,3294
Energy Drink B 1,140.4,1.67,Germany,28.9,3724
Energy Drink O 64,294.3,4.49,France,24.5,2996
Energy Drink H 24,116.4,8.8,Germany,8.0,3207
Energy Drink D 69,92.8,2.43,Germany,49.6,3821
Energy Drink F 79,140.9,5.92,Japan,5.3,3082
Energy Drink H 32,257.6,4.06,USA,0.8,286
Energy Drink M 48,262.9,6.14,France,27.3,1319
Energy Drink M 8,170.7,1.03,USA,5.4,574
Energy Drink Y 60,283.9,1.69,Japan,18.5,2588
Energy Drink H 40,245.2,3.28,USA,13.4,408
Energy Drink Y 9,208.9,7.08,USA,42.7,2843
Energy Drink C 59,183.1,3.3,Germany,32.5,2470
Energy Drink V 47,93.0,1.1,Germany,38.5,268
Energy Drink I 55,236.8,8.56,Germany,16.5,1142
Energy Drink I 88,213.4,7.31,USA,38.1,2860
Energy Drink K 82,71.1,2.94,South Korea,28.2,1754
Energy Drink X 83,243.6,1.6,France,16.1,3193
Energy Drink W 88,181.0,5.31,France,21.5,3367
Energy Drink H 78,168.1,8.03,France,7.3,1798
Energy Drink H 51,168.5,5.91,Canada,43.2,413
Energy Drink B 74,75.5,5.86,Canada,41.8,3618
Energy Drink I 96,137.1,3.53,Japan,29.3,2103
Energy Drink J 49,164.9,9.62,France,16.3,3009
Energy Drink C 70,137.3,9.57,Japan,27.2,1956
Energy Drink P 23,141.9,7.77,France,18.1,2703
Energy Drink T 35,208.1,5.03,South Korea,12.6,3531
Energy Drink G 49,215.5,6.1,USA,27.6,3073
Energy Drink R 100,149.7,2.66,Japan,12.6,696
Energy Drink S 80,116.7,1.56,France,44.9,1314
Energy Drink I 50,99.2,3.56,UK,47.6,431
Energy Drink X 71,99.5,3.16,USA,25.6,3325
Energy Drink K 32,185.2,3.4,France,29.4,1133
Energy Drink Q 76,69.6,8.54,UK,5.1,3747
Energy Drink A 18,228.0,7.73,South Korea,11.1,3064
Energy Drink L 99,189.4,4.16,Canada,11.0,3785
Energy Drink R 4,259.8,2.25,UK,3.3,2262
Energy Drink X 8,298.7,9.56,Canada,28.4,3347
Energy Drink A 52,83.3,9.11,France,32.0,781
Energy Drink R 45,275.3,1.18,South Korea,4.1,2183
Energy Drink K 83,139.5,8.77,France,40.6,3887
Energy Drink F 10,259.8,9.59,South Korea,30.7,2956
Energy Drink L 9,234.9,6.79,South Korea,49.9,3557
Energy Drink L 23,294.7,5.88,South Korea,31.2,3287
Energy Drink O 22,269.4,6.61,Canada,27.6,2734
Energy Drink B 84,188.6,9.49,Canada,29.3,1253
Energy Drink R 26,78.9,6.95,South Korea,33.1,1161
Energy Drink W 43,217.9,7.05,Germany,23.4,3534
Energy Drink I 74,275.6,8.88,USA,25.7,3006
Energy Drink F 97,278.9,3.57,Japan,2.1,1845
Energy Drink D 25,271.2,3.25,South Korea,20.1,2595
Energy Drink M 25,272.7,1.71,Japan,33.9,1254
Energy Drink S 14,169.8,2.06,Japan,13.7,1459
Energy Drink J 98,187.9,7.26,France,7.8,3772
Energy Drink I 100,118.2,6.87,Germany,12.9,1372
Energy Drink O 31,233.0,8.94,Canada,2.2,3451
Energy Drink K 41,135.6,3.52,USA,35.6,3187
Energy Drink C 98,143.6,2.26,South Korea,24.8,1311
Energy Drink X 21,136.3,5.75,France,36.9,2602
Energy Drink Y 50,236.1,2.4,France,28.1,654
Energy Drink F 52,217.1,7.0,France,29.6,734
Energy Drink Q 71,153.7,4.27,USA,3.1,3302
Energy Drink M 44,87.1,4.56,Japan,33.1,1218
Energy Drink F 35,53.2,6.02,UK,23.9,1615
Energy Drink B 10,173.1,2.94,Germany,43.4,1463
Energy Drink I 79,75.1,2.58,Japan,4.9,2713
Energy Drink T 91,208.4,7.87,Japan,9.6,1107
Energy Drink I 24,72.9,6.65,Canada,0.7,725
Energy Drink J 27,149.7,7.7,Japan,39.2,117
Energy Drink D 67,92.2,5.22,Germany,36.6,1226
Energy Drink F 24,275.4,9.46,Canada,17.2,2472
Energy Drink S 6,172.9,9.38,UK,9.8,542
Energy Drink G 24,292.1,3.24,Japan,46.6,3592
Energy Drink H 88,251.9,6.14,France,9.3,3585
Energy Drink R 58,196.5,2.74,Japan,49.7,358
Energy Drink F 60,295.6,9.17,Japan,48.6,72
Energy Drink C 54,105.4,7.02,France,18.8,2627
Energy Drink C 14,269.7,9.23,Japan,23.1,3903
Energy Drink G 40,112.1,9.87,USA,42.4,2592
Energy Drink H 36,286.9,6.56,South Korea,15.6,3156
Energy Drink W 55,246.1,4.14,Canada,15.9,2545
Energy Drink J 45,211.1,9.54,France,3.6,1015
Energy Drink P 37,102.0,2.62,Japan,49.3,808
Energy Drink A 31,65.9,8.12,UK,4.7,3049
Energy Drink N 22,262.8,3.63,UK,45.8,3061
Energy Drink G 12,231.5,4.13,USA,17.0,553
Energy Drink E 75,218.6,4.76,Japan,15.3,3790
Energy Drink N 83,291.3,6.23,Canada,44.4,1064
Energy Drink O 5,198.9,8.24,USA,18.1,846
Energy Drink T 67,86.3,2.15,UK,31.7,2541
Energy Drink W 4,124.6,2.92,USA,30.7,3621
Energy Drink R 1,170.6,6.92,France,21.0,53
Energy Drink C 15,139.7,6.15,Germany,41.6,1597
Energy Drink Q 31,165.8,9.69,France,14.1,626
Energy Drink Z 89,200.1,1.29,South Korea,22.3,1379
Energy Drink O 33,172.9,7.56,UK,9.7,3327
Energy Drink C 49,282.7,1.14,Germany,2.9,768
Energy Drink D 5,224.0,9.14,USA,38.0,1855
Energy Drink P 45,148.8,2.67,UK,6.0,853
Energy Drink C 54,161.8,8.78,South Korea,42.0,2670
Energy Drink Q 36,76.4,6.32,Canada,24.8,1564
Energy Drink V 20,191.7,5.31,Canada,33.1,693
Energy Drink S 29,105.5,9.55,Japan,23.4,641
Energy Drink F 45,211.6,3.82,Germany,23.5,2099
Energy Drink O 76,78.9,9.36,South Korea,20.3,2982
Energy Drink E 44,286.7,8.03,France,29.5,3664
Energy Drink P 20,186.0,2.61,France,49.7,209
Energy Drink S 27,273.8,6.61,Canada,37.6,2755
Energy Drink P 31,90.9,9.11,Canada,48.6,1481
Energy Drink L 96,52.9,1.02,UK,47.3,3876
Energy Drink O 63,164.2,3.16,South Korea,21.1,2534
Energy Drink U 77,233.9,2.15,UK,22.3,898
Energy Drink V 52,76.6,2.35,Japan,37.8,1519
Energy Drink Q 79,281.1,2.81,France,27.2,3229
Energy Drink H 21,126.1,1.13,UK,39.7,324
Energy Drink Z 26,287.4,5.1,South Korea,8.4,875
Energy Drink K 66,182.0,2.44,USA,31.1,1502
Energy Drink R 92,94.7,7.98,Canada,13.8,600
Energy Drink O 11,63.2,3.95,USA,21.8,873
Energy Drink Z 37,179.7,6.22,Canada,38.6,2519
Energy Drink X 7,183.8,5.7,USA,38.1,3860
Energy Drink K 51,279.3,4.0,South Korea,16.5,2705
Energy Drink R 100,73.6,6.45,South Korea,7.0,2027
Energy Drink G 21,286.3,4.43,France,15.5,602
Energy Drink C 85,212.0,8.73,USA,29.5,2717
Energy Drink O 21,263.4,2.69,USA,19.6,1418
Energy Drink B 26,221.7,8.1,Canada,19.4,1690
Energy Drink L 32,186.0,7.53,Germany,29.3,2636
Energy Drink D 44,212.1,6.98,Japan,7.9,1143
Energy Drink N 42,147.9,9.59,USA,42.2,1917
Energy Drink D 39,195.3,4.63,Germany,12.6,1108
Energy Drink A 39,273.1,8.51,USA,36.5,709
Energy Drink A 11,264.3,6.9,UK,48.6,2455
Energy Drink J 27,155.4,7.55,USA,33.5,3579
Energy Drink K 93,117.8,4.08,USA,18.2,2310
Energy Drink Y 69,136.1,2.87,Germany,37.9,422
Energy Drink H 23,224.8,9.6,Canada,34.3,2252
Energy Drink T 10,181.5,2.94,Japan,3.0,2695
Energy Drink R 56,147.4,4.08,USA,48.5,100
Energy Drink Q 80,187.2,8.07,Japan,44.9,3480
Energy Drink A 29,80.2,5.65,South Korea,2.5,3050
Energy Drink X 83,51.3,3.88,Canada,30.8,951
Energy Drink I 26,144.8,2.24,Japan,12.3,8
Energy Drink E 72,132.8,6.81,South Korea,37.4,1773
Energy Drink N 52,123.0,9.93,Japan,45.8,67
Energy Drink K 88,199.5,5.09,Canada,15.4,3071
Energy Drink J 81,153.5,6.01,Japan,24.0,1491
Energy Drink M 15,197.2,8.02,Germany,42.8,3589
Energy Drink L 30,64.9,8.53,Canada,4.0,1991
Energy Drink Y 30,75.2,7.64,UK,15.6,3148
Energy Drink K 68,244.2,6.06,UK,9.2,488
Energy Drink U 33,119.1,8.71,Japan,33.9,451
Energy Drink M 50,138.1,3.11,France,23.8,1256
Energy Drink E 17,150.3,1.08,France,37.1,2487
Energy Drink R 64,55.9,8.06,Japan,32.8,3213
Energy Drink D 14,253.7,5.3,South Korea,13.7,3345
Energy Drink U 30,199.1,6.17,UK,4.7,2909
Energy Drink I 2,288.0,9.75,Germany,3.6,1456
Energy Drink A 11,182.7,9.38,Canada,1.8,3399
Energy Drink F 74,215.1,6.4,UK,37.2,1398
Energy Drink O 87,94.1,3.2,South Korea,48.8,3638
Energy Drink Y 88,209.1,1.88,Canada,25.8,2095
Energy Drink V 80,75.1,2.41,Germany,16.9,3764
Energy Drink D 22,173.6,1.42,South Korea,39.9,1990
Energy Drink Q 44,73.7,4.68,UK,35.5,1167
Energy Drink Q 7,190.1,1.05,Canada,40.7,1400
Energy Drink F 40,221.8,8.44,Japan,24.5,1125
Energy Drink Q 3,214.6,7.37,France,9.1,476
Energy Drink B 8,179.1,6.85,UK,45.4,3481
Energy Drink K 6,148.6,7.23,UK,34.1,3478
Energy Drink A 41,259.3,1.49,USA,48.5,2022
Energy Drink O 42,104.9,4.73,Germany,47.8,2441
Energy Drink G 49,259.5,7.15,USA,38.8,3971
Energy Drink K 77,293.3,1.8,France,45.6,2295
Energy Drink L 12,76.1,8.81,USA,9.6,2153
Energy Drink O 59,144.4,5.9,Canada,41.4,3090
Energy Drink K 15,216.6,9.9,Canada,17.1,421
Energy Drink G 15,160.2,1.4,UK,29.5,807
Energy Drink W 30,276.6,7.74,Germany,27.0,380
Energy Drink B 38,237.9,6.77,Germany,33.6,1476
Energy Drink C 42,81.1,4.91,Canada,41.9,3226
Energy Drink X 28,74.6,3.3,France,21.0,3525
Energy Drink K 64,239.4,8.68,South Korea,4.6,1128
Energy Drink Z 83,156.8,7.92,South Korea,48.8,591
Energy Drink C 1,164.5,7.2,South Korea,11.6,879
Energy Drink K 87,174.2,1.38,France,13.3,2567
Energy Drink C 19,64.2,5.39,France,11.3,3218
Energy Drink N 66,85.8,4.97,France,26.3,3133
Energy Drink Q 45,204.3,3.31,Japan,33.0,906
Energy Drink L 1,257.6,1.25,France,37.6,1410
Energy Drink T 4,101.0,4.72,South Korea,16.1,2759
Energy Drink Y 8,122.7,7.85,Germany,8.2,1924
Energy Drink Q 91,263.8,7.97,South Korea,12.0,147
Energy Drink F 62,109.8,3.72,Germany,27.2,3754
Energy Drink U 35,278.1,8.64,USA,29.9,670
Energy Drink R 84,165.0,7.24,UK,1.9,1006
Energy Drink N 3,184.7,6.43,USA,35.5,1558
Energy Drink H 96,65.2,8.43,UK,30.2,1999
Energy Drink M 88,234.8,5.19,South Korea,39.9,927
Energy Drink P 20,75.2,5.5,Canada,41.7,2042
Energy Drink X 97,89.3,3.6,Germany,1.9,3687
Energy Drink E 2,229.1,3.98,Germany,2.5,928
Energy Drink J 86,93.4,1.26,Canada,12.4,934
Energy Drink Z 65,237.5,8.39,USA,12.7,2281
Energy Drink Z 80,75.6,6.37,Germany,49.7,139
Energy Drink T 62,127.5,7.63,France,9.3,1484
Energy Drink R 16,111.0,9.71,South Korea,38.2,805
Energy Drink B 47,297.9,3.89,Japan,34.4,266
Energy Drink N 17,80.0,3.45,France,21.0,1278
Energy Drink O 40,77.5,2.48,USA,46.5,1252
Energy Drink E 68,261.4,1.05,France,21.4,468
Energy Drink Q 18,82.3,9.91,Canada,46.8,2125
Energy Drink M 14,266.9,6.53,South Korea,30.2,3711
Energy Drink Q 97,263.0,7.0,South Korea,4.4,2323
Energy Drink E 48,75.0,2.34,UK,28.8,2130
Energy Drink E 23,206.6,4.89,UK,19.5,933
Energy Drink W 10,147.0,2.74,Germany,45.7,1526
Energy Drink Z 37,90.9,4.7,South Korea,0.3,3836
Energy Drink X 66,284.9,9.04,Germany,31.7,1122
Energy Drink S 77,53.1,3.71,South Korea,37.1,0
Energy Drink D 30,295.1,5.68,UK,20.5,2415
Energy Drink V 85,231.9,3.34,Japan,15.4,691
Energy Drink G 20,233.0,9.89,Japan,0.8,2247
Energy Drink I 4,296.5,7.57,Canada,3.6,3490
Energy Drink I 99,83.7,9.48,France,28.8,1509
Energy Drink S 73,252.8,8.77,Canada,24.8,1595
Energy Drink J 88,123.6,1.16,UK,37.2,1627
Energy Drink C 4,282.8,5.94,UK,19.3,3924
Energy Drink H 23,223.0,7.41,Japan,33.2,455
Energy Drink T 98,88.4,7.19,USA,3.9,2117
Energy Drink R 28,72.4,6.98,UK,46.8,3053
Energy Drink I 84,205.7,8.83,Germany,6.6,1826
Energy Drink E 62,59.9,8.22,USA,37.2,2835
Energy Drink Z 11,133.8,2.98,South Korea,30.3,1828
Energy Drink W 22,168.2,5.13,France,6.3,565
Energy Drink G 60,85.7,7.16,Canada,37.7,2921
Energy Drink Z 82,80.9,1.88,Canada,8.1,1471
Energy Drink Q 41,166.2,3.51,USA,10.2,1978
Energy Drink C 86,265.9,2.18,Canada,18.0,1177
Energy Drink D 8,243.4,4.99,France,17.2,2492
Energy Drink K 91,65.3,5.47,UK,8.5,2633
Energy Drink R 94,181.7,8.6,Germany,24.5,1257
Energy Drink W 24,126.2,1.88,France,48.5,2213
Energy Drink P 25,83.7,5.18,Canada,35.6,1612
Energy Drink V 2,290.7,6.55,USA,3.0,1755
Energy Drink Z 60,279.5,6.69,Japan,6.6,2377
Energy Drink S 96,205.1,8.03,USA,4.2,2579
Energy Drink F 29,190.5,2.7,Germany,15.5,2852
Energy Drink W 49,269.5,8.61,Canada,35.5,2726
Energy Drink S 22,181.8,1.38,South Korea,42.5,28
Energy Drink G 55,163.1,8.51,USA,19.9,887
Energy Drink Q 89,156.7,2.38,Germany,32.1,1470
Energy Drink W 19,167.5,8.24,USA,31.8,2590
Energy Drink J 55,281.6,6.17,Japan,12.5,3083
Energy Drink U 4,64.3,8.68,South Korea,28.1,3616
Energy Drink P 22,224.1,3.1,France,4.4,3441
Energy Drink A 5,178.0,8.72,Japan,33.6,623
Energy Drink C 54,79.4,6.95,Canada,7.4,3216
Energy Drink W 72,163.3,6.63,UK,3.8,1654
Energy Drink Y 32,61.0,1.57,Japan,48.6,3386
Energy Drink P 92,126.5,2.87,UK,3.4,1147
Energy Drink V 73,248.6,3.19,Japan,37.3,646
Energy Drink M 66,299.2,7.87,USA,28.4,2381
Energy Drink P 68,241.8,2.46,UK,48.2,396
Energy Drink G 82,162.4,6.13,USA,41.6,57
Energy Drink Z 55,163.7,5.5,Canada,25.8,2191
Energy Drink Y 62,221.7,7.13,USA,20.9,140
Energy Drink X 9,151.1,8.75,France,39.2,3705
Energy Drink H 39,210.7,5.15,France,29.9,3491
Energy Drink A 11,168.3,8.98,France,22.6,1927
Energy Drink W 44,113.6,5.99,France,4.7,1897
Energy Drink A 10,130.1,5.79,South Korea,20.2,2499
Energy Drink K 47,151.2,3.77,UK,41.2,1072
Energy Drink N 87,214.2,1.52,Germany,19.4,3763
Energy Drink F 19,88.9,9.66,Canada,35.5,3389
Energy Drink V 53,138.3,1.57,France,46.3,2331
Energy Drink U 37,134.3,9.62,France,20.1,203
Energy Drink X 81,118.8,6.97,Canada,19.3,2043
Energy Drink O 37,251.1,1.97,France,26.8,2714
Energy Drink T 25,57.4,3.44,Germany,41.4,3132
Energy Drink V 18,291.8,8.04,Germany,29.7,3194
Energy Drink I 75,65.0,4.55,France,23.4,3837
Energy Drink Q 79,274.2,9.8,Germany,18.1,3048
Energy Drink A 62,88.5,6.11,South Korea,14.9,1299
Energy Drink U 2,161.9,1.24,UK,48.7,3461
Energy Drink S 75,201.2,8.31,France,48.6,351
Energy Drink X 99,140.5,3.88,South Korea,5.9,484
Energy Drink B 25,87.2,2.44,UK,43.0,685
Energy Drink H 8,252.5,2.48,Japan,17.3,1414
Energy Drink Q 72,205.9,9.15,Germany,11.2,3498
Energy Drink Q 97,130.2,7.33,France,5.1,1718
Energy Drink S 98,223.3,4.55,France,44.6,2608
Energy Drink A 5,188.8,3.11,South Korea,3.0,1063
Energy Drink H 58,66.7,2.63,Germany,5.0,3960
Energy Drink H 7,95.5,1.03,Germany,35.3,595
Energy Drink K 24,294.9,2.77,South Korea,47.0,350
Energy Drink V 31,167.1,6.86,UK,4.3,2533
Energy Drink G 26,257.6,4.22,Germany,23.2,86
Energy Drink R 81,283.7,3.21,Germany,21.0,1576
Energy Drink E 43,161.0,7.27,South Korea,40.9,3799
Energy Drink X 19,50.3,8.43,UK,36.3,942
Energy Drink N 75,247.2,5.74,Japan,1.0,2460
Energy Drink X 45,160.9,7.83,South Korea,41.4,3561
Energy Drink P 57,72.5,6.77,Germany,44.4,861
Energy Drink R 93,73.0,9.91,South Korea,11.1,689
Energy Drink H 98,161.0,8.48,Canada,8.0,2303
Energy Drink P 11,217.2,1.09,Canada,44.3,1836
Energy Drink J 73,132.2,8.02,France,16.7,635
Energy Drink Z 28,290.7,7.11,Germany,9.1,722
Energy Drink C 10,154.5,5.58,UK,8.6,15
Energy Drink W 94,220.3,5.07,France,25.8,660
Energy Drink B 7,253.0,6.41,USA,39.2,3253
Energy Drink V 97,98.2,4.87,France,31.7,3818
Energy Drink K 58,75.1,8.5,Canada,33.1,1982
Energy Drink M 73,219.3,5.29,UK,18.1,3280
Energy Drink R 97,282.0,5.89,USA,42.5,911
Energy Drink F 96,131.8,7.31,France,16.8,2149
Energy Drink D 5,73.8,6.93,South Korea,11.2,2107
Energy Drink F 21,232.5,2.33,Japan,12.1,628
Energy Drink N 84,208.4,8.98,Japan,11.8,3408
Energy Drink E 14,83.0,5.57,Japan,7.8,2322
Energy Drink L 87,278.9,9.16,UK,20.4,448
Energy Drink M 3,163.4,8.25,UK,32.5,3388
Energy Drink L 15,158.8,7.64,Germany,10.3,1665
Energy Drink Z 92,78.1,6.72,Japan,13.7,471
Energy Drink E 78,53.4,7.78,Canada,41.2,3578
Energy Drink K 67,289.7,8.58,UK,0.5,2524
Energy Drink R 92,219.2,6.62,Germany,33.5,3742
Energy Drink P 75,277.3,8.97,Canada,34.0,1660
Energy Drink V 98,91.5,3.86,Germany,3.9,1816
Energy Drink A 97,255.8,3.61,Germany,0.4,3080
Energy Drink Y 55,94.3,3.7,France,29.1,3284
Energy Drink Q 92,113.2,5.0,USA,20.1,2
Energy Drink S 72,64.1,7.38,Canada,36.5,2327
Energy Drink I 60,255.9,8.19,Japan,17.2,766
Energy Drink X 85,232.8,8.9,Japan,48.1,1644
Energy Drink L 27,210.9,6.76,Japan,8.6,1946
Energy Drink M 98,238.0,2.14,Japan,46.1,2964
Energy Drink P 27,292.4,9.49,Canada,10.8,3377
Energy Drink W 13,239.8,4.93,USA,17.2,3104
Energy Drink G 84,200.5,5.34,USA,44.6,2893
Energy Drink A 57,181.7,3.36,Japan,38.0,395
Energy Drink T 83,105.3,3.13,Japan,10.1,1662
Energy Drink C 98,199.1,8.7,Canada,22.8,3891
Energy Drink T 40,149.7,7.8,Germany,41.9,3277
Energy Drink K 34,74.0,4.0,UK,21.6,2204
Energy Drink H 92,151.0,2.42,Canada,14.8,1593
Energy Drink K 27,230.3,6.81,USA,48.9,1591
Energy Drink I 75,149.2,4.9,Japan,18.0,2174
Energy Drink X 38,159.7,2.38,UK,8.8,1062
Energy Drink Y 7,91.9,5.73,Japan,38.8,2214
Energy Drink A 89,296.2,6.24,UK,48.4,1530
Energy Drink S 29,270.6,7.32,Canada,35.0,3615
Energy Drink O 25,73.2,1.45,USA,34.1,1110
Energy Drink K 80,115.5,2.21,USA,29.3,1077
Energy Drink Q 18,148.9,6.99,France,14.2,718
Energy Drink X 17,220.1,1.88,Germany,10.0,1574
Energy Drink Y 80,186.8,6.92,Germany,37.1,577
Energy Drink E 52,131.1,4.56,Germany,3.0,3964
Energy Drink S 83,130.3,2.56,France,41.4,311
Energy Drink B 51,145.9,3.22,France,29.3,3024
Energy Drink Y 54,68.4,6.82,South Korea,15.5,1462
Energy Drink T 40,164.2,3.88,Japan,7.6,423
Energy Drink C 44,88.0,6.33,France,1.3,3548
Energy Drink D 34,84.9,1.32,USA,20.2,3994
Energy Drink Z 76,97.7,4.94,France,32.4,3087
Energy Drink J 38,62.7,2.49,UK,23.4,1189
Energy Drink G 72,249.5,3.04,UK,8.9,829
Energy Drink L 23,147.6,9.03,Germany,22.7,392
Energy Drink F 58,170.3,9.66,Japan,0.2,570
Energy Drink E 57,201.7,3.47,Canada,40.7,2666
Energy Drink U 69,187.1,6.95,South Korea,34.6,1512
Energy Drink Y 68,137.4,8.66,France,25.2,2733
Energy Drink Y 88,276.0,7.94,UK,24.8,332
Energy Drink H 19,90.8,4.25,Germany,22.8,3017
Energy Drink L 5,185.6,4.34,Germany,47.6,1587
Energy Drink B 20,241.1,9.24,UK,22.0,3587
Energy Drink H 74,116.3,2.89,Germany,38.6,1602
Energy Drink V 46,121.8,3.78,USA,38.4,3506
Energy Drink T 1,127.9,2.07,Japan,47.0,2669
Energy Drink T 2,182.9,6.8,USA,2.9,2892
Energy Drink G 64,60.0,3.43,UK,9.2,2207
Energy Drink C 69,120.3,1.68,Canada,46.1,232
Energy Drink C 8,129.8,5.13,Canada,39.2,208
Energy Drink F 16,264.8,5.85,USA,38.2,827
Energy Drink H 25,219.8,6.98,Germany,30.9,2341
Energy Drink R 97,146.4,2.06,Canada,30.2,3551
Energy Drink H 62,156.9,6.26,Germany,17.8,3233
Energy Drink S 26,208.6,5.36,Canada,10.0,3690
Energy Drink J 89,60.5,9.71,USA,11.0,546
Energy Drink G 63,175.7,2.37,UK,2.0,2954
Energy Drink P 48,164.7,3.62,USA,24.4,109
Energy Drink S 42,94.0,5.75,France,2.3,572
Energy Drink R 79,149.3,6.48,France,6.3,2715
Energy Drink H 24,69.1,6.91,USA,1.1,3770
Energy Drink V 66,282.1,2.78,USA,44.4,3155
