Date_key,Dates,Day_name,Month_name,Year_name
19911027,1991-10-27,Sunday,October,1991
19911028,1991-10-28,Monday,October,1991
19911029,1991-10-29,Tuesday,October,1991
19911030,1991-10-30,Wednesday,October,1991
19911031,1991-10-31,Thursday,October,1991
19911101,1991-11-01,Friday,November,1991
19911102,1991-11-02,Saturday,November,1991
19911103,1991-11-03,Sunday,November,1991
19911104,1991-11-04,Monday,November,1991
19911105,1991-11-05,Tuesday,November,1991
19911106,1991-11-06,Wednesday,November,1991
19911107,1991-11-07,Thursday,November,1991
19911108,1991-11-08,Friday,November,1991
19911109,1991-11-09,Saturday,November,1991
19911110,1991-11-10,Sunday,November,1991
19911111,1991-11-11,Monday,November,1991
19911112,1991-11-12,Tuesday,November,1991
19911113,1991-11-13,Wednesday,November,1991
19911114,1991-11-14,Thursday,November,1991
19911115,1991-11-15,Friday,November,1991
19911116,1991-11-16,Saturday,November,1991
19911117,1991-11-17,Sunday,November,1991
19911118,1991-11-18,Monday,November,1991
19911119,1991-11-19,Tuesday,November,1991
19911120,1991-11-20,Wednesday,November,1991
19911121,1991-11-21,Thursday,November,1991
19911122,1991-11-22,Friday,November,1991
19911123,1991-11-23,Saturday,November,1991
19911124,1991-11-24,Sunday,November,1991
19911125,1991-11-25,Monday,November,1991
19911126,1991-11-26,Tuesday,November,1991
19911127,1991-11-27,Wednesday,November,1991
19911128,1991-11-28,Thursday,November,1991
19911129,1991-11-29,Friday,November,1991
19911130,1991-11-30,Saturday,November,1991
19911201,1991-12-01,Sunday,December,1991
19911202,1991-12-02,Monday,December,1991
19911203,1991-12-03,Tuesday,December,1991
19911204,1991-12-04,Wednesday,December,1991
19911205,1991-12-05,Thursday,December,1991
19911206,1991-12-06,Friday,December,1991
19911207,1991-12-07,Saturday,December,1991
19911208,1991-12-08,Sunday,December,1991
19911209,1991-12-09,Monday,December,1991
19911210,1991-12-10,Tuesday,December,1991
19911211,1991-12-11,Wednesday,December,1991
19911212,1991-12-12,Thursday,December,1991
19911213,1991-12-13,Friday,December,1991
19911214,1991-12-14,Saturday,December,1991
19911215,1991-12-15,Sunday,December,1991
19911216,1991-12-16,Monday,December,1991
19911217,1991-12-17,Tuesday,December,1991
19911218,1991-12-18,Wednesday,December,1991
19911219,1991-12-19,Thursday,December,1991
19911220,1991-12-20,Friday,December,1991
19911221,1991-12-21,Saturday,December,1991
19911222,1991-12-22,Sunday,December,1991
19911223,1991-12-23,Monday,December,1991
19911224,1991-12-24,Tuesday,December,1991
19911225,1991-12-25,Wednesday,December,1991
19911226,1991-12-26,Thursday,December,1991
19911227,1991-12-27,Friday,December,1991
19911228,1991-12-28,Saturday,December,1991
19911229,1991-12-29,Sunday,December,1991
19911230,1991-12-30,Monday,December,1991
19911231,1991-12-31,Tuesday,December,1991
19920101,1992-01-01,Wednesday,January,1992
19920102,1992-01-02,Thursday,January,1992
19920103,1992-01-03,Friday,January,1992
19920104,1992-01-04,Saturday,January,1992
19920105,1992-01-05,Sunday,January,1992
19920106,1992-01-06,Monday,January,1992
19920107,1992-01-07,Tuesday,January,1992
19920108,1992-01-08,Wednesday,January,1992
19920109,1992-01-09,Thursday,January,1992
19920110,1992-01-10,Friday,January,1992
19920111,1992-01-11,Saturday,January,1992
19920112,1992-01-12,Sunday,January,1992
19920113,1992-01-13,Monday,January,1992
19920114,1992-01-14,Tuesday,January,1992
19920115,1992-01-15,Wednesday,January,1992
19920116,1992-01-16,Thursday,January,1992
19920117,1992-01-17,Friday,January,1992
19920118,1992-01-18,Saturday,January,1992
19920119,1992-01-19,Sunday,January,1992
19920120,1992-01-20,Monday,January,1992
19920121,1992-01-21,Tuesday,January,1992
19920122,1992-01-22,Wednesday,January,1992
19920123,1992-01-23,Thursday,January,1992
19920124,1992-01-24,Friday,January,1992
19920125,1992-01-25,Saturday,January,1992
19920126,1992-01-26,Sunday,January,1992
19920127,1992-01-27,Monday,January,1992
19920128,1992-01-28,Tuesday,January,1992
19920129,1992-01-29,Wednesday,January,1992
19920130,1992-01-30,Thursday,January,1992
19920131,1992-01-31,Friday,January,1992
19920201,1992-02-01,Saturday,February,1992
19920202,1992-02-02,Sunday,February,1992
19920203,1992-02-03,Monday,February,1992
19920204,1992-02-04,Tuesday,February,1992
19920205,1992-02-05,Wednesday,February,1992
19920206,1992-02-06,Thursday,February,1992
19920207,1992-02-07,Friday,February,1992
19920208,1992-02-08,Saturday,February,1992
19920209,1992-02-09,Sunday,February,1992
19920210,1992-02-10,Monday,February,1992
19920211,1992-02-11,Tuesday,February,1992
19920212,1992-02-12,Wednesday,February,1992
19920213,1992-02-13,Thursday,February,1992
19920214,1992-02-14,Friday,February,1992
19920215,1992-02-15,Saturday,February,1992
19920216,1992-02-16,Sunday,February,1992
19920217,1992-02-17,Monday,February,1992
19920218,1992-02-18,Tuesday,February,1992
19920219,1992-02-19,Wednesday,February,1992
19920220,1992-02-20,Thursday,February,1992
19920221,1992-02-21,Friday,February,1992
19920222,1992-02-22,Saturday,February,1992
19920223,1992-02-23,Sunday,February,1992
19920224,1992-02-24,Monday,February,1992
19920225,1992-02-25,Tuesday,February,1992
19920226,1992-02-26,Wednesday,February,1992
19920227,1992-02-27,Thursday,February,1992
19920228,1992-02-28,Friday,February,1992
19920229,1992-02-29,Saturday,February,1992
19920301,1992-03-01,Sunday,March,1992
19920302,1992-03-02,Monday,March,1992
19920303,1992-03-03,Tuesday,March,1992
19920304,1992-03-04,Wednesday,March,1992
19920305,1992-03-05,Thursday,March,1992
19920306,1992-03-06,Friday,March,1992
19920307,1992-03-07,Saturday,March,1992
19920308,1992-03-08,Sunday,March,1992
19920309,1992-03-09,Monday,March,1992
19920310,1992-03-10,Tuesday,March,1992
19920311,1992-03-11,Wednesday,March,1992
19920312,1992-03-12,Thursday,March,1992
19920313,1992-03-13,Friday,March,1992
19920314,1992-03-14,Saturday,March,1992
19920315,1992-03-15,Sunday,March,1992
19920316,1992-03-16,Monday,March,1992
19920317,1992-03-17,Tuesday,March,1992
19920318,1992-03-18,Wednesday,March,1992
19920319,1992-03-19,Thursday,March,1992
19920320,1992-03-20,Friday,March,1992
19920321,1992-03-21,Saturday,March,1992
19920322,1992-03-22,Sunday,March,1992
19920323,1992-03-23,Monday,March,1992
19920324,1992-03-24,Tuesday,March,1992
19920325,1992-03-25,Wednesday,March,1992
19920326,1992-03-26,Thursday,March,1992
19920327,1992-03-27,Friday,March,1992
19920328,1992-03-28,Saturday,March,1992
19920329,1992-03-29,Sunday,March,1992
19920330,1992-03-30,Monday,March,1992
19920331,1992-03-31,Tuesday,March,1992
19920401,1992-04-01,Wednesday,April,1992
19920402,1992-04-02,Thursday,April,1992
19920403,1992-04-03,Friday,April,1992
19920404,1992-04-04,Saturday,April,1992
19920405,1992-04-05,Sunday,April,1992
19920406,1992-04-06,Monday,April,1992
19920407,1992-04-07,Tuesday,April,1992
19920408,1992-04-08,Wednesday,April,1992
19920409,1992-04-09,Thursday,April,1992
19920410,1992-04-10,Friday,April,1992
19920411,1992-04-11,Saturday,April,1992
19920412,1992-04-12,Sunday,April,1992
19920413,1992-04-13,Monday,April,1992
19920414,1992-04-14,Tuesday,April,1992
19920415,1992-04-15,Wednesday,April,1992
19920416,1992-04-16,Thursday,April,1992
19920417,1992-04-17,Friday,April,1992
19920418,1992-04-18,Saturday,April,1992
19920419,1992-04-19,Sunday,April,1992
19920420,1992-04-20,Monday,April,1992
19920421,1992-04-21,Tuesday,April,1992
19920422,1992-04-22,Wednesday,April,1992
19920423,1992-04-23,Thursday,April,1992
19920424,1992-04-24,Friday,April,1992
19920425,1992-04-25,Saturday,April,1992
19920426,1992-04-26,Sunday,April,1992
19920427,1992-04-27,Monday,April,1992
19920428,1992-04-28,Tuesday,April,1992
19920429,1992-04-29,Wednesday,April,1992
19920430,1992-04-30,Thursday,April,1992
19920501,1992-05-01,Friday,May,1992
19920502,1992-05-02,Saturday,May,1992
19920503,1992-05-03,Sunday,May,1992
19920504,1992-05-04,Monday,May,1992
19920505,1992-05-05,Tuesday,May,1992
19920506,1992-05-06,Wednesday,May,1992
19920507,1992-05-07,Thursday,May,1992
19920508,1992-05-08,Friday,May,1992
19920509,1992-05-09,Saturday,May,1992
19920510,1992-05-10,Sunday,May,1992
19920511,1992-05-11,Monday,May,1992
19920512,1992-05-12,Tuesday,May,1992
19920513,1992-05-13,Wednesday,May,1992
19920514,1992-05-14,Thursday,May,1992
19920515,1992-05-15,Friday,May,1992
19920516,1992-05-16,Saturday,May,1992
19920517,1992-05-17,Sunday,May,1992
19920518,1992-05-18,Monday,May,1992
19920519,1992-05-19,Tuesday,May,1992
19920520,1992-05-20,Wednesday,May,1992
19920521,1992-05-21,Thursday,May,1992
19920522,1992-05-22,Friday,May,1992
19920523,1992-05-23,Saturday,May,1992
19920524,1992-05-24,Sunday,May,1992
19920525,1992-05-25,Monday,May,1992
19920526,1992-05-26,Tuesday,May,1992
19920527,1992-05-27,Wednesday,May,1992
19920528,1992-05-28,Thursday,May,1992
19920529,1992-05-29,Friday,May,1992
19920530,1992-05-30,Saturday,May,1992
19920531,1992-05-31,Sunday,May,1992
19920601,1992-06-01,Monday,June,1992
19920602,1992-06-02,Tuesday,June,1992
19920603,1992-06-03,Wednesday,June,1992
19920604,1992-06-04,Thursday,June,1992
19920605,1992-06-05,Friday,June,1992
19920606,1992-06-06,Saturday,June,1992
19920607,1992-06-07,Sunday,June,1992
19920608,1992-06-08,Monday,June,1992
19920609,1992-06-09,Tuesday,June,1992
19920610,1992-06-10,Wednesday,June,1992
19920611,1992-06-11,Thursday,June,1992
19920612,1992-06-12,Friday,June,1992
19920613,1992-06-13,Saturday,June,1992
19920614,1992-06-14,Sunday,June,1992
19920615,1992-06-15,Monday,June,1992
19920616,1992-06-16,Tuesday,June,1992
19920617,1992-06-17,Wednesday,June,1992
19920618,1992-06-18,Thursday,June,1992
19920619,1992-06-19,Friday,June,1992
19920620,1992-06-20,Saturday,June,1992
19920621,1992-06-21,Sunday,June,1992
19920622,1992-06-22,Monday,June,1992
19920623,1992-06-23,Tuesday,June,1992
19920624,1992-06-24,Wednesday,June,1992
19920625,1992-06-25,Thursday,June,1992
19920626,1992-06-26,Friday,June,1992
19920627,1992-06-27,Saturday,June,1992
19920628,1992-06-28,Sunday,June,1992
19920629,1992-06-29,Monday,June,1992
19920630,1992-06-30,Tuesday,June,1992
19920701,1992-07-01,Wednesday,July,1992
19920702,1992-07-02,Thursday,July,1992
19920703,1992-07-03,Friday,July,1992
19920704,1992-07-04,Saturday,July,1992
19920705,1992-07-05,Sunday,July,1992
19920706,1992-07-06,Monday,July,1992
19920707,1992-07-07,Tuesday,July,1992
19920708,1992-07-08,Wednesday,July,1992
19920709,1992-07-09,Thursday,July,1992
19920710,1992-07-10,Friday,July,1992
19920711,1992-07-11,Saturday,July,1992
19920712,1992-07-12,Sunday,July,1992
19920713,1992-07-13,Monday,July,1992
19920714,1992-07-14,Tuesday,July,1992
19920715,1992-07-15,Wednesday,July,1992
19920716,1992-07-16,Thursday,July,1992
19920717,1992-07-17,Friday,July,1992
19920718,1992-07-18,Saturday,July,1992
19920719,1992-07-19,Sunday,July,1992
19920720,1992-07-20,Monday,July,1992
19920721,1992-07-21,Tuesday,July,1992
19920722,1992-07-22,Wednesday,July,1992
19920723,1992-07-23,Thursday,July,1992
19920724,1992-07-24,Friday,July,1992
19920725,1992-07-25,Saturday,July,1992
19920726,1992-07-26,Sunday,July,1992
19920727,1992-07-27,Monday,July,1992
19920728,1992-07-28,Tuesday,July,1992
19920729,1992-07-29,Wednesday,July,1992
19920730,1992-07-30,Thursday,July,1992
19920731,1992-07-31,Friday,July,1992
19920801,1992-08-01,Saturday,August,1992
19920802,1992-08-02,Sunday,August,1992
19920803,1992-08-03,Monday,August,1992
19920804,1992-08-04,Tuesday,August,1992
19920805,1992-08-05,Wednesday,August,1992
19920806,1992-08-06,Thursday,August,1992
19920807,1992-08-07,Friday,August,1992
19920808,1992-08-08,Saturday,August,1992
19920809,1992-08-09,Sunday,August,1992
19920810,1992-08-10,Monday,August,1992
19920811,1992-08-11,Tuesday,August,1992
19920812,1992-08-12,Wednesday,August,1992
19920813,1992-08-13,Thursday,August,1992
19920814,1992-08-14,Friday,August,1992
19920815,1992-08-15,Saturday,August,1992
19920816,1992-08-16,Sunday,August,1992
19920817,1992-08-17,Monday,August,1992
19920818,1992-08-18,Tuesday,August,1992
19920819,1992-08-19,Wednesday,August,1992
19920820,1992-08-20,Thursday,August,1992
19920821,1992-08-21,Friday,August,1992
19920822,1992-08-22,Saturday,August,1992
19920823,1992-08-23,Sunday,August,1992
19920824,1992-08-24,Monday,August,1992
19920825,1992-08-25,Tuesday,August,1992
19920826,1992-08-26,Wednesday,August,1992
19920827,1992-08-27,Thursday,August,1992
19920828,1992-08-28,Friday,August,1992
19920829,1992-08-29,Saturday,August,1992
19920830,1992-08-30,Sunday,August,1992
19920831,1992-08-31,Monday,August,1992
19920901,1992-09-01,Tuesday,September,1992
19920902,1992-09-02,Wednesday,September,1992
19920903,1992-09-03,Thursday,September,1992
19920904,1992-09-04,Friday,September,1992
19920905,1992-09-05,Saturday,September,1992
19920906,1992-09-06,Sunday,September,1992
19920907,1992-09-07,Monday,September,1992
19920908,1992-09-08,Tuesday,September,1992
19920909,1992-09-09,Wednesday,September,1992
19920910,1992-09-10,Thursday,September,1992
19920911,1992-09-11,Friday,September,1992
19920912,1992-09-12,Saturday,September,1992
19920913,1992-09-13,Sunday,September,1992
19920914,1992-09-14,Monday,September,1992
19920915,1992-09-15,Tuesday,September,1992
19920916,1992-09-16,Wednesday,September,1992
19920917,1992-09-17,Thursday,September,1992
19920918,1992-09-18,Friday,September,1992
19920919,1992-09-19,Saturday,September,1992
19920920,1992-09-20,Sunday,September,1992
19920921,1992-09-21,Monday,September,1992
19920922,1992-09-22,Tuesday,September,1992
19920923,1992-09-23,Wednesday,September,1992
19920924,1992-09-24,Thursday,September,1992
19920925,1992-09-25,Friday,September,1992
19920926,1992-09-26,Saturday,September,1992
19920927,1992-09-27,Sunday,September,1992
19920928,1992-09-28,Monday,September,1992
19920929,1992-09-29,Tuesday,September,1992
19920930,1992-09-30,Wednesday,September,1992
19921001,1992-10-01,Thursday,October,1992
19921002,1992-10-02,Friday,October,1992
19921003,1992-10-03,Saturday,October,1992
19921004,1992-10-04,Sunday,October,1992
19921005,1992-10-05,Monday,October,1992
19921006,1992-10-06,Tuesday,October,1992
19921007,1992-10-07,Wednesday,October,1992
19921008,1992-10-08,Thursday,October,1992
19921009,1992-10-09,Friday,October,1992
19921010,1992-10-10,Saturday,October,1992
19921011,1992-10-11,Sunday,October,1992
19921012,1992-10-12,Monday,October,1992
19921013,1992-10-13,Tuesday,October,1992
19921014,1992-10-14,Wednesday,October,1992
19921015,1992-10-15,Thursday,October,1992
19921016,1992-10-16,Friday,October,1992
19921017,1992-10-17,Saturday,October,1992
19921018,1992-10-18,Sunday,October,1992
19921019,1992-10-19,Monday,October,1992
19921020,1992-10-20,Tuesday,October,1992
19921021,1992-10-21,Wednesday,October,1992
19921022,1992-10-22,Thursday,October,1992
19921023,1992-10-23,Friday,October,1992
19921024,1992-10-24,Saturday,October,1992
19921025,1992-10-25,Sunday,October,1992
19921026,1992-10-26,Monday,October,1992
19921027,1992-10-27,Tuesday,October,1992
19921028,1992-10-28,Wednesday,October,1992
19921029,1992-10-29,Thursday,October,1992
19921030,1992-10-30,Friday,October,1992
19921031,1992-10-31,Saturday,October,1992
19921101,1992-11-01,Sunday,November,1992
19921102,1992-11-02,Monday,November,1992
19921103,1992-11-03,Tuesday,November,1992
19921104,1992-11-04,Wednesday,November,1992
19921105,1992-11-05,Thursday,November,1992
19921106,1992-11-06,Friday,November,1992
19921107,1992-11-07,Saturday,November,1992
19921108,1992-11-08,Sunday,November,1992
19921109,1992-11-09,Monday,November,1992
19921110,1992-11-10,Tuesday,November,1992
19921111,1992-11-11,Wednesday,November,1992
19921112,1992-11-12,Thursday,November,1992
19921113,1992-11-13,Friday,November,1992
19921114,1992-11-14,Saturday,November,1992
19921115,1992-11-15,Sunday,November,1992
19921116,1992-11-16,Monday,November,1992
19921117,1992-11-17,Tuesday,November,1992
19921118,1992-11-18,Wednesday,November,1992
19921119,1992-11-19,Thursday,November,1992
19921120,1992-11-20,Friday,November,1992
19921121,1992-11-21,Saturday,November,1992
19921122,1992-11-22,Sunday,November,1992
19921123,1992-11-23,Monday,November,1992
19921124,1992-11-24,Tuesday,November,1992
19921125,1992-11-25,Wednesday,November,1992
19921126,1992-11-26,Thursday,November,1992
19921127,1992-11-27,Friday,November,1992
19921128,1992-11-28,Saturday,November,1992
19921129,1992-11-29,Sunday,November,1992
19921130,1992-11-30,Monday,November,1992
19921201,1992-12-01,Tuesday,December,1992
19921202,1992-12-02,Wednesday,December,1992
19921203,1992-12-03,Thursday,December,1992
19921204,1992-12-04,Friday,December,1992
19921205,1992-12-05,Saturday,December,1992
19921206,1992-12-06,Sunday,December,1992
19921207,1992-12-07,Monday,December,1992
19921208,1992-12-08,Tuesday,December,1992
19921209,1992-12-09,Wednesday,December,1992
19921210,1992-12-10,Thursday,December,1992
19921211,1992-12-11,Friday,December,1992
19921212,1992-12-12,Saturday,December,1992
19921213,1992-12-13,Sunday,December,1992
19921214,1992-12-14,Monday,December,1992
19921215,1992-12-15,Tuesday,December,1992
19921216,1992-12-16,Wednesday,December,1992
19921217,1992-12-17,Thursday,December,1992
19921218,1992-12-18,Friday,December,1992
19921219,1992-12-19,Saturday,December,1992
19921220,1992-12-20,Sunday,December,1992
19921221,1992-12-21,Monday,December,1992
19921222,1992-12-22,Tuesday,December,1992
19921223,1992-12-23,Wednesday,December,1992
19921224,1992-12-24,Thursday,December,1992
19921225,1992-12-25,Friday,December,1992
19921226,1992-12-26,Saturday,December,1992
19921227,1992-12-27,Sunday,December,1992
19921228,1992-12-28,Monday,December,1992
19921229,1992-12-29,Tuesday,December,1992
19921230,1992-12-30,Wednesday,December,1992
19921231,1992-12-31,Thursday,December,1992
19930101,1993-01-01,Friday,January,1993
19930102,1993-01-02,Saturday,January,1993
19930103,1993-01-03,Sunday,January,1993
19930104,1993-01-04,Monday,January,1993
19930105,1993-01-05,Tuesday,January,1993
19930106,1993-01-06,Wednesday,January,1993
19930107,1993-01-07,Thursday,January,1993
19930108,1993-01-08,Friday,January,1993
19930109,1993-01-09,Saturday,January,1993
19930110,1993-01-10,Sunday,January,1993
19930111,1993-01-11,Monday,January,1993
19930112,1993-01-12,Tuesday,January,1993
19930113,1993-01-13,Wednesday,January,1993
19930114,1993-01-14,Thursday,January,1993
19930115,1993-01-15,Friday,January,1993
19930116,1993-01-16,Saturday,January,1993
19930117,1993-01-17,Sunday,January,1993
19930118,1993-01-18,Monday,January,1993
19930119,1993-01-19,Tuesday,January,1993
19930120,1993-01-20,Wednesday,January,1993
