Product_Name,Caffeine_Content_mg,Price_USD,Country,Sugar_Content_g,product_id
Energy Drink K 82,168.6,7.11,France,21.3,34
Energy Drink P 32,67.9,6.12,Japan,21.3,2501
Energy Drink Z 31,58.9,3.95,USA,15.0,2604
Energy Drink D 25,268.3,7.29,Japan,11.1,79
Energy Drink S 22,86.9,7.87,South Korea,44.8,1743
Energy Drink D 12,195.3,4.82,South Korea,8.0,3339
Energy Drink H 66,238.2,6.92,UK,1.1,930
Energy Drink D 34,76.9,9.71,South Korea,28.8,3725
Energy Drink I 15,120.7,2.19,UK,2.7,1502
Energy Drink P 86,239.6,5.8,Canada,14.9,507
Energy Drink D 77,91.0,4.77,Japan,24.1,102
Energy Drink S 55,198.8,5.05,USA,21.3,2180
Energy Drink U 95,267.4,9.55,Germany,29.6,3989
Energy Drink N 88,92.8,7.56,Japan,37.4,2454
Energy Drink Y 80,273.7,7.94,UK,37.1,3024
Energy Drink P 75,83.9,3.92,Japan,25.2,167
Energy Drink H 25,51.6,4.18,South Korea,12.1,3048
Energy Drink B 25,293.6,5.43,Germany,31.5,2486
Energy Drink Q 32,190.8,6.14,South Korea,11.8,163
Energy Drink X 53,152.4,6.62,USA,44.4,1314
Energy Drink T 15,275.3,4.05,UK,31.8,3636
Energy Drink H 67,248.6,6.53,USA,35.8,2555
Energy Drink W 58,267.7,6.58,Japan,26.3,728
Energy Drink Z 58,271.8,2.91,USA,12.0,1688
Energy Drink E 59,269.2,2.24,UK,42.3,2521
Energy Drink I 14,199.2,4.91,South Korea,2.2,2306
Energy Drink E 18,222.7,6.43,Japan,19.4,1359
Energy Drink Z 22,70.5,1.53,South Korea,34.9,1386
Energy Drink K 74,91.5,2.62,Canada,4.4,740
Energy Drink R 9,58.4,1.69,USA,39.4,409
Energy Drink Z 61,256.7,2.76,UK,19.5,1746
Energy Drink N 5,254.7,5.17,Japan,46.9,2110
Energy Drink S 33,205.4,8.74,Japan,38.9,1107
Energy Drink R 65,186.5,1.07,UK,19.8,1565
Energy Drink K 71,286.9,8.01,Canada,34.1,1302
Energy Drink P 59,112.4,1.47,Canada,9.7,3646
Energy Drink F 15,162.8,3.71,Germany,46.6,19
Energy Drink B 52,239.1,2.2,Germany,41.0,534
Energy Drink K 27,283.1,1.18,Germany,2.6,2675
Energy Drink D 71,246.0,7.35,Canada,24.1,2955
Energy Drink V 88,248.8,8.22,Germany,43.5,1133
Energy Drink Q 82,118.6,3.17,France,20.9,1600
Energy Drink A 83,144.5,3.65,Japan,8.3,3679
Energy Drink O 59,92.0,6.02,Germany,0.4,3832
Energy Drink S 94,276.3,7.08,Canada,2.1,1706
Energy Drink B 40,102.7,5.7,France,18.6,3595
Energy Drink F 2,171.1,9.26,Germany,25.8,2085
Energy Drink B 74,197.7,6.1,USA,43.4,3519
Energy Drink A 32,235.9,1.9,France,29.6,2025
Energy Drink M 96,293.5,2.27,France,15.2,750
Energy Drink O 81,289.4,4.84,USA,21.5,1999
Energy Drink W 56,146.2,7.1,France,4.9,3961
Energy Drink G 89,126.1,6.88,Japan,41.0,16
Energy Drink B 51,52.4,6.87,Japan,30.1,142
Energy Drink H 75,52.0,6.07,Germany,39.0,472
Energy Drink O 75,95.1,5.66,USA,34.0,1012
Energy Drink O 60,193.3,3.8,France,31.6,2624
Energy Drink Z 64,78.3,2.4,France,36.3,957
Energy Drink R 64,162.9,8.59,Germany,17.5,939
Energy Drink Z 32,150.2,7.37,Canada,46.4,2498
Energy Drink G 76,83.9,2.37,Germany,4.8,1968
Energy Drink H 12,221.5,2.4,France,21.0,2007
Energy Drink R 49,148.0,4.33,Japan,26.2,135
Energy Drink L 53,54.7,8.45,UK,27.2,2093
Energy Drink I 92,174.1,7.49,Japan,33.3,3337
Energy Drink L 41,264.6,2.07,UK,37.8,2628
Energy Drink T 3,96.3,5.62,Germany,35.8,2402
Energy Drink R 13,165.1,5.37,South Korea,2.5,3652
Energy Drink C 95,155.8,2.58,France,49.0,2470
Energy Drink A 32,281.1,7.18,South Korea,29.5,1564
Energy Drink F 52,164.9,6.3,France,7.5,3128
Energy Drink L 95,77.2,4.8,Japan,27.6,3095
Energy Drink W 75,81.1,5.8,South Korea,29.1,1689
Energy Drink O 70,276.5,7.98,Germany,17.3,3818
Energy Drink W 38,223.7,2.88,Canada,19.0,774
Energy Drink Q 46,126.8,8.35,UK,45.7,2817
Energy Drink J 28,120.1,9.57,Canada,42.9,2502
Energy Drink N 73,265.0,5.39,France,14.3,1238
Energy Drink Z 1,159.3,5.9,Japan,2.9,47
Energy Drink N 20,146.0,3.87,Japan,40.6,3437
Energy Drink Z 7,70.7,8.17,UK,14.8,3551
Energy Drink A 53,234.6,3.51,UK,12.5,2688
Energy Drink R 23,261.3,4.19,South Korea,15.7,3845
Energy Drink E 87,118.9,2.47,France,11.2,2585
Energy Drink O 62,221.1,7.99,Germany,48.7,2111
Energy Drink S 61,242.6,5.11,Canada,26.0,712
Energy Drink C 7,207.3,9.61,Japan,37.6,879
Energy Drink V 88,91.9,8.15,UK,10.2,586
Energy Drink J 6,192.5,4.75,France,11.1,1405
Energy Drink U 55,73.1,1.26,Canada,6.4,1358
Energy Drink Q 36,279.0,4.63,Germany,42.9,1210
Energy Drink D 30,284.0,8.64,Germany,12.8,2032
Energy Drink T 94,230.0,9.88,USA,6.8,2735
Energy Drink U 74,193.7,9.5,France,47.3,2037
Energy Drink X 10,115.4,4.55,Germany,4.6,3524
Energy Drink X 75,81.7,3.56,France,16.7,2661
Energy Drink S 41,228.0,9.38,France,23.0,3032
Energy Drink I 93,276.6,5.46,South Korea,29.4,2647
Energy Drink M 25,188.6,2.45,Germany,0.0,450
Energy Drink P 4,81.5,3.32,Canada,3.9,2812
Energy Drink M 52,270.4,9.7,Canada,21.7,1406
Energy Drink E 69,113.8,9.47,USA,16.2,3715
Energy Drink P 57,135.1,5.56,France,27.8,1663
Energy Drink L 90,281.8,7.21,France,42.8,143
Energy Drink K 75,254.1,5.71,USA,3.3,1531
Energy Drink J 51,208.7,8.72,France,30.6,580
Energy Drink J 33,259.4,5.82,Japan,29.6,3073
Energy Drink V 19,89.3,3.36,UK,49.9,536
Energy Drink D 75,56.3,1.44,Canada,2.9,1191
Energy Drink N 30,139.2,9.34,USA,14.7,963
Energy Drink C 20,267.3,7.24,USA,28.5,3369
Energy Drink O 63,146.6,2.29,UK,20.6,2230
Energy Drink Y 52,211.6,8.74,South Korea,3.6,2872
Energy Drink P 41,239.4,9.41,Japan,10.5,3518
Energy Drink X 19,289.1,7.14,Germany,16.5,2972
Energy Drink S 22,230.8,3.7,Canada,29.3,499
Energy Drink H 21,240.3,3.02,Japan,9.4,3069
Energy Drink M 7,67.5,1.9,South Korea,29.2,2691
Energy Drink R 12,242.2,2.42,Canada,34.5,1836
Energy Drink J 56,295.0,5.34,Japan,47.0,2517
Energy Drink R 19,98.4,5.26,Germany,42.4,3859
Energy Drink X 37,163.5,7.86,UK,36.2,1879
Energy Drink A 3,123.8,4.65,Canada,38.2,786
Energy Drink T 91,151.7,4.3,France,16.9,193
Energy Drink H 18,258.1,6.6,USA,19.8,121
Energy Drink N 30,190.8,6.5,France,16.5,3882
Energy Drink X 7,148.3,8.88,France,47.4,3874
Energy Drink V 4,76.5,6.71,Canada,26.1,3117
Energy Drink K 82,130.3,4.3,USA,2.1,3915
Energy Drink O 14,206.4,1.74,USA,48.2,530
Energy Drink G 28,286.7,2.47,USA,30.3,1955
Energy Drink Y 69,245.3,4.47,South Korea,17.7,3150
Energy Drink I 21,193.8,7.95,UK,26.2,1105
Energy Drink M 38,79.2,4.86,South Korea,49.8,3167
Energy Drink S 15,160.8,8.77,South Korea,21.9,1418
Energy Drink R 100,183.6,4.9,Canada,36.3,1150
Energy Drink G 28,50.1,9.31,Germany,14.1,2147
Energy Drink L 26,226.4,9.07,Japan,0.3,37
Energy Drink K 86,87.6,5.64,Germany,42.6,301
Energy Drink U 24,175.5,1.72,South Korea,28.8,2551
Energy Drink K 95,229.8,2.33,UK,28.6,1049
Energy Drink T 25,187.1,7.79,South Korea,9.8,3469
Energy Drink R 76,209.8,8.74,South Korea,44.0,2777
Energy Drink W 45,54.2,4.98,Germany,11.6,3470
Energy Drink S 41,172.2,4.29,USA,28.8,155
Energy Drink O 79,123.1,3.37,USA,6.3,85
Energy Drink S 15,76.3,7.63,South Korea,24.1,661
Energy Drink H 27,225.9,8.01,Germany,1.2,2737
Energy Drink O 70,120.9,7.83,Germany,16.6,2677
Energy Drink V 13,155.6,5.48,South Korea,14.8,1288
Energy Drink A 71,104.7,3.86,USA,27.1,945
Energy Drink B 60,236.7,2.6,Germany,36.6,1538
Energy Drink I 97,156.6,1.61,UK,27.3,38
Energy Drink W 64,198.6,6.65,Japan,7.2,904
Energy Drink H 2,205.2,2.22,UK,15.9,2687
Energy Drink P 57,237.4,5.18,South Korea,38.3,1159
Energy Drink E 86,53.7,6.98,France,10.0,647
Energy Drink T 87,165.0,8.15,USA,46.0,969
Energy Drink G 96,144.4,3.98,UK,21.9,2824
Energy Drink X 59,56.2,3.84,Germany,1.3,76
Energy Drink P 49,111.6,1.36,Germany,8.5,3687
Energy Drink K 97,250.5,7.72,Japan,11.3,3266
Energy Drink Q 79,249.5,1.1,Canada,26.7,1764
Energy Drink Y 75,236.5,5.98,South Korea,39.9,3322
Energy Drink D 24,218.9,3.08,UK,35.9,319
Energy Drink M 71,269.7,8.4,Germany,9.7,1496
Energy Drink H 64,250.8,6.09,France,38.1,3452
Energy Drink P 72,65.6,3.22,Japan,19.0,3362
Energy Drink K 55,292.4,1.06,UK,29.4,2033
Energy Drink I 4,71.6,9.55,Japan,39.2,1265
Energy Drink M 81,176.8,6.44,France,3.2,2796
Energy Drink Q 32,282.1,6.02,USA,40.3,1092
Energy Drink R 38,277.2,8.03,South Korea,37.9,1578
Energy Drink I 61,125.4,7.35,South Korea,3.2,652
Energy Drink O 54,56.8,8.98,Canada,0.1,893
Energy Drink F 39,145.9,8.87,Germany,10.4,1451
Energy Drink R 82,218.9,8.0,USA,3.8,1750
Energy Drink V 99,187.5,3.82,Germany,49.9,1849
Energy Drink C 47,235.6,3.07,USA,46.8,390
Energy Drink M 41,262.6,5.42,Germany,1.9,2057
Energy Drink D 63,89.9,8.42,France,45.7,2625
Energy Drink X 6,228.4,5.82,France,7.9,2185
Energy Drink E 21,204.6,3.89,South Korea,10.2,602
Energy Drink B 57,298.6,5.5,South Korea,14.0,1331
Energy Drink B 47,93.3,5.86,UK,41.3,3405
Energy Drink O 62,77.4,7.23,Japan,4.6,1540
Energy Drink B 81,275.3,7.26,Japan,40.0,1787
Energy Drink V 94,256.1,5.53,USA,44.7,3468
Energy Drink Y 78,250.6,2.59,France,19.5,3386
Energy Drink P 99,96.8,2.78,Japan,47.9,41
Energy Drink H 19,228.0,6.68,France,19.0,2720
Energy Drink S 84,103.6,4.93,Germany,22.5,2936
Energy Drink U 81,291.8,9.9,Germany,3.9,2848
Energy Drink C 29,109.9,7.73,USA,44.6,873
Energy Drink J 57,151.9,9.54,Germany,10.5,94
Energy Drink Z 26,88.9,4.93,UK,27.0,1218
Energy Drink Q 34,160.3,4.65,Canada,20.7,860
Energy Drink Y 25,120.5,3.64,Germany,45.9,1752
Energy Drink E 9,178.3,6.4,USA,21.7,3156
Energy Drink K 27,139.2,4.01,Japan,27.3,3394
Energy Drink Q 6,277.0,7.09,Germany,18.0,2844
Energy Drink A 5,100.7,7.89,South Korea,22.3,1984
Energy Drink D 70,191.1,9.9,Japan,3.3,1286
Energy Drink O 61,227.7,9.63,South Korea,17.6,1785
Energy Drink X 66,124.9,7.57,Germany,49.5,695
Energy Drink K 61,216.2,9.51,Germany,43.3,722
Energy Drink P 24,191.2,9.36,South Korea,14.7,1816
Energy Drink I 42,192.6,1.67,UK,36.0,2327
Energy Drink W 29,97.1,8.61,France,9.0,2613
Energy Drink R 76,236.0,1.41,France,4.6,3553
Energy Drink S 93,136.3,1.32,South Korea,39.3,885
Energy Drink U 24,69.2,2.51,UK,44.3,2513
Energy Drink Q 58,135.7,4.37,USA,39.7,2066
Energy Drink K 76,131.3,3.93,Canada,16.2,2255
Energy Drink W 42,200.6,4.44,Germany,38.4,2617
Energy Drink U 22,142.6,9.48,France,10.9,1041
Energy Drink M 9,172.6,5.97,Japan,43.6,175
Energy Drink T 61,79.8,7.93,Japan,44.0,2916
Energy Drink E 89,65.7,3.03,Japan,36.5,2359
Energy Drink T 2,281.0,2.47,Japan,13.9,744
Energy Drink N 63,139.7,6.49,South Korea,43.6,2648
Energy Drink U 81,204.7,9.73,UK,38.1,2841
Energy Drink D 36,274.4,2.1,USA,7.3,844
Energy Drink G 46,57.0,8.53,Japan,39.7,485
Energy Drink C 73,81.2,6.98,France,42.3,1380
Energy Drink C 77,82.9,6.76,France,25.8,1755
Energy Drink Y 48,80.6,3.18,Germany,47.9,3284
Energy Drink Z 36,107.5,8.45,USA,32.4,2563
Energy Drink D 94,60.4,4.43,France,36.8,1262
Energy Drink U 60,182.5,9.16,Japan,5.8,1408
Energy Drink Y 42,247.4,1.85,Canada,17.0,2966
Energy Drink I 42,247.9,2.52,USA,32.0,766
Energy Drink D 32,230.7,6.04,USA,12.5,2273
Energy Drink M 49,271.5,4.99,UK,37.2,3872
Energy Drink E 41,128.0,1.62,France,46.2,1533
Energy Drink O 20,104.5,5.68,Canada,37.4,1927
Energy Drink T 25,284.3,7.05,Canada,17.5,603
Energy Drink Y 84,279.3,7.59,USA,28.7,3884
Energy Drink S 1,123.2,4.78,USA,32.5,3821
Energy Drink Y 57,256.6,5.82,USA,21.2,2670
Energy Drink X 87,221.6,5.55,South Korea,13.7,2664
Energy Drink Q 44,105.5,7.28,South Korea,20.2,3039
Energy Drink R 42,245.2,5.22,UK,10.8,3353
Energy Drink V 51,111.1,7.38,USA,7.9,211
Energy Drink X 22,261.5,7.81,Canada,21.7,2819
Energy Drink G 78,240.0,9.86,Japan,25.0,3446
Energy Drink H 46,146.9,3.88,USA,11.6,2281
Energy Drink Y 59,76.5,4.88,USA,10.5,2137
Energy Drink K 9,206.6,6.83,USA,5.9,2046
Energy Drink D 60,52.0,8.6,France,35.9,403
Energy Drink E 90,75.9,4.95,USA,3.7,398
Energy Drink L 38,141.2,4.84,Canada,23.7,2181
Energy Drink U 72,198.7,9.11,Canada,3.9,2011
Energy Drink X 42,174.1,6.51,South Korea,18.5,3195
Energy Drink O 39,109.8,9.63,UK,29.0,369
Energy Drink R 33,272.1,2.01,UK,34.4,300
Energy Drink Z 29,146.5,2.04,Japan,24.1,2837
Energy Drink N 97,179.2,6.29,France,17.5,3326
Energy Drink E 75,244.3,9.67,Germany,39.6,3734
Energy Drink W 34,102.4,9.83,Canada,8.5,2161
Energy Drink F 22,87.9,6.24,Canada,26.4,2249
Energy Drink G 29,53.4,1.47,Japan,35.7,3577
Energy Drink F 35,277.0,4.96,South Korea,12.2,971
Energy Drink B 11,209.8,4.25,France,39.5,3947
Energy Drink S 27,228.2,5.61,South Korea,41.0,3880
Energy Drink H 25,71.2,8.93,Canada,41.1,794
Energy Drink D 41,279.9,3.23,USA,4.1,2493
Energy Drink K 29,292.4,6.32,Germany,18.9,2747
Energy Drink N 67,96.4,1.17,Germany,32.9,723
Energy Drink V 79,165.1,9.65,Japan,8.8,3996
Energy Drink M 44,63.1,8.99,South Korea,16.3,1414
Energy Drink K 44,295.7,7.42,Canada,48.4,826
Energy Drink Z 60,91.1,2.83,France,3.7,3416
Energy Drink J 19,151.3,6.25,France,22.4,389
Energy Drink N 29,180.0,4.28,South Korea,25.8,1281
Energy Drink W 94,145.7,3.92,Japan,2.1,2363
Energy Drink D 43,148.5,7.41,South Korea,3.0,125
Energy Drink Q 43,266.4,5.23,South Korea,31.4,699
Energy Drink J 32,269.7,2.02,UK,26.6,2843
Energy Drink T 15,122.3,3.75,France,36.7,3184
Energy Drink D 49,60.8,5.52,UK,21.3,2106
Energy Drink A 6,285.2,4.38,Germany,11.9,1642
Energy Drink M 11,53.1,7.68,USA,39.0,3523
Energy Drink U 33,76.2,3.26,UK,47.2,2673
Energy Drink G 49,165.3,2.22,Japan,0.5,2744
Energy Drink W 58,174.2,8.61,USA,0.1,3529
Energy Drink E 83,204.8,7.08,South Korea,42.2,501
Energy Drink G 80,139.9,2.13,Germany,12.3,3722
Energy Drink K 54,293.4,6.28,Japan,45.7,1356
Energy Drink C 75,117.9,4.06,Germany,47.6,184
Energy Drink F 22,264.3,3.96,South Korea,40.2,3788
Energy Drink E 20,166.1,4.52,Germany,24.9,1354
Energy Drink X 19,257.2,8.7,France,44.0,1372
Energy Drink Y 81,70.7,6.24,USA,40.2,1225
Energy Drink G 67,265.9,1.98,USA,27.3,286
Energy Drink U 31,165.1,8.38,Japan,3.8,1348
Energy Drink N 74,157.1,1.06,Germany,23.1,2233
Energy Drink F 55,290.3,6.22,France,30.5,3277
Energy Drink B 37,241.4,1.03,Germany,37.2,1651
Energy Drink A 66,133.2,4.58,USA,23.6,1136
Energy Drink R 65,150.1,4.09,USA,16.7,3572
Energy Drink C 90,231.6,3.58,Germany,33.0,2998
Energy Drink O 37,58.7,7.67,Canada,39.2,1048
Energy Drink T 49,269.0,9.68,Japan,45.1,2940
Energy Drink A 38,138.1,5.13,Germany,12.8,3323
Energy Drink G 66,64.3,1.52,South Korea,25.9,3565
Energy Drink K 18,257.5,3.65,UK,48.6,1654
Energy Drink L 34,63.3,2.62,France,1.1,557
Energy Drink E 30,252.7,3.37,USA,44.8,3963
Energy Drink M 61,51.0,5.59,South Korea,49.3,2913
Energy Drink Y 100,196.7,5.54,Japan,9.9,727
Energy Drink T 9,284.5,8.07,Japan,42.7,2630
Energy Drink G 8,74.9,5.62,France,11.2,815
Energy Drink Y 45,209.8,2.96,Germany,22.9,1335
Energy Drink V 23,247.0,6.34,France,41.1,3040
Energy Drink E 72,79.5,5.27,South Korea,17.4,884
Energy Drink Q 70,208.1,2.96,Japan,7.2,1658
Energy Drink S 83,195.0,9.59,Canada,24.4,2270
Energy Drink V 49,133.8,2.74,South Korea,38.5,2133
Energy Drink T 43,257.4,4.92,Germany,20.2,3704
Energy Drink W 86,173.8,4.61,UK,22.4,3172
Energy Drink D 19,158.4,1.45,USA,22.6,2317
Energy Drink I 50,243.8,7.24,UK,45.5,2142
Energy Drink R 35,268.9,1.97,Canada,30.5,3495
Energy Drink M 22,90.1,6.77,USA,8.7,1941
Energy Drink Y 68,74.0,8.51,France,22.6,651
Energy Drink B 73,186.4,7.53,Japan,41.1,3391
Energy Drink C 95,153.4,8.46,Germany,27.3,127
Energy Drink C 71,69.6,6.68,UK,17.1,1890
Energy Drink M 2,209.5,1.89,Japan,0.4,2702
Energy Drink J 59,260.3,1.17,Japan,33.6,1229
Energy Drink N 41,140.3,5.22,Canada,0.7,3044
Energy Drink C 84,226.8,7.13,France,7.4,2399
Energy Drink O 17,169.9,1.15,UK,24.0,1426
Energy Drink O 100,267.8,9.85,Japan,6.6,2932
Energy Drink G 8,120.0,7.6,USA,37.7,1963
Energy Drink N 62,75.5,3.93,USA,29.1,1803
Energy Drink D 41,179.9,2.13,Japan,10.8,1873
Energy Drink L 31,181.1,5.14,Canada,49.3,234
Energy Drink J 89,263.5,2.67,South Korea,48.1,81
Energy Drink N 27,267.5,3.28,South Korea,41.7,2631
Energy Drink L 40,135.8,1.88,UK,30.9,2627
Energy Drink U 9,298.9,9.63,Canada,35.9,775
Energy Drink Y 28,60.5,7.22,UK,23.7,3800
Energy Drink B 32,180.1,5.81,Canada,8.7,2818
Energy Drink L 20,126.1,2.27,Germany,18.1,2298
Energy Drink M 72,248.1,3.94,South Korea,48.1,1419
Energy Drink W 55,191.2,6.1,Canada,20.8,1916
Energy Drink M 84,161.1,6.42,UK,18.0,3779
Energy Drink U 98,205.0,5.18,Japan,13.3,1473
Energy Drink K 66,247.5,9.56,Canada,33.7,3949
Energy Drink Q 63,53.8,4.85,Japan,39.5,421
Energy Drink X 71,73.5,2.21,South Korea,32.8,2307
Energy Drink G 84,86.1,6.98,UK,7.1,1037
Energy Drink E 83,203.5,5.53,UK,25.9,3645
Energy Drink K 97,84.4,6.71,South Korea,5.6,2339
Energy Drink W 70,267.1,3.17,Canada,21.4,2330
Energy Drink T 19,220.2,7.84,Japan,38.2,439
Energy Drink I 75,196.7,2.17,Japan,46.2,3115
Energy Drink T 97,237.3,6.91,USA,46.5,1717
Energy Drink B 74,177.6,7.86,South Korea,32.8,2050
Energy Drink V 7,251.3,2.74,France,40.5,1861
Energy Drink I 81,81.6,2.55,UK,22.5,3781
Energy Drink M 94,149.7,1.14,France,27.7,2304
Energy Drink H 65,221.1,4.65,Japan,34.0,2047
Energy Drink G 93,236.6,5.31,France,10.6,632
Energy Drink Q 56,105.3,7.08,France,18.7,3212
Energy Drink F 41,298.5,2.03,UK,39.5,2545
Energy Drink O 33,82.4,5.02,USA,8.5,1347
Energy Drink X 61,268.7,1.17,Japan,8.4,3472
Energy Drink I 22,218.3,6.58,Germany,27.0,2683
Energy Drink E 52,222.3,1.96,Germany,10.3,3813
Energy Drink J 11,233.8,2.93,UK,38.4,134
Energy Drink D 69,203.3,8.28,Germany,20.4,1676
Energy Drink Z 64,260.1,5.98,Germany,29.4,3418
Energy Drink C 78,113.9,7.63,France,0.0,271
Energy Drink J 10,65.8,9.51,South Korea,1.2,377
Energy Drink N 94,185.4,4.0,USA,29.0,1599
Energy Drink P 33,71.9,4.14,Canada,7.5,2530
Energy Drink V 1,159.7,2.5,South Korea,21.3,2489
Energy Drink J 29,203.4,9.01,UK,14.8,391
Energy Drink X 73,237.7,9.33,France,46.6,3408
Energy Drink N 50,180.3,3.94,USA,43.2,3953
Energy Drink T 94,158.8,6.02,Canada,35.1,2340
Energy Drink K 57,288.9,5.57,USA,36.7,1719
Energy Drink S 82,248.0,2.78,USA,40.4,3854
Energy Drink P 19,171.5,9.27,France,30.3,2801
Energy Drink Z 88,271.1,5.75,France,30.7,3058
Energy Drink S 97,89.6,1.45,France,29.0,3209
Energy Drink D 92,220.8,8.06,Germany,1.3,3153
Energy Drink M 6,187.4,3.57,France,11.4,1070
Energy Drink Q 12,174.6,2.31,France,31.6,1268
Energy Drink T 26,71.5,6.88,USA,19.4,145
Energy Drink S 22,282.3,4.63,UK,33.3,828
Energy Drink R 39,182.8,6.2,Germany,46.9,1718
Energy Drink G 91,54.9,4.21,France,12.0,248
Energy Drink V 29,105.8,2.53,South Korea,35.8,401
Energy Drink T 43,76.0,3.66,France,15.7,1657
Energy Drink L 50,119.4,4.46,France,29.8,1396
Energy Drink A 36,137.6,4.58,UK,41.9,2623
Energy Drink G 76,100.5,3.73,Japan,48.8,2858
Energy Drink P 94,59.7,6.92,South Korea,24.4,1027
Energy Drink T 41,209.2,2.58,UK,39.4,2336
Energy Drink W 87,291.9,3.58,Japan,33.6,104
Energy Drink A 64,170.8,7.86,Japan,26.0,1059
Energy Drink G 90,257.1,5.02,Japan,9.5,1882
Energy Drink B 92,132.9,9.29,Canada,31.4,3035
Energy Drink O 12,263.0,2.03,South Korea,29.1,3861
Energy Drink C 10,246.2,3.76,UK,28.6,1661
Energy Drink G 60,178.9,5.0,France,40.5,2657
Energy Drink C 24,256.1,9.1,Japan,30.1,3136
Energy Drink E 64,60.2,5.09,USA,20.1,2030
Energy Drink V 50,132.8,4.39,Germany,2.6,707
Energy Drink A 55,62.3,9.15,USA,41.3,1539
Energy Drink H 78,283.2,3.83,UK,24.8,967
Energy Drink A 48,78.4,7.27,USA,47.5,1800
Energy Drink S 17,151.7,3.69,France,22.3,2503
Energy Drink B 18,162.9,4.46,France,25.7,539
Energy Drink H 20,96.7,2.23,Japan,37.5,120
Energy Drink D 25,234.2,8.3,Germany,36.1,2870
Energy Drink B 40,210.3,3.21,France,34.6,434
Energy Drink T 20,267.5,2.6,Japan,15.6,2109
Energy Drink M 25,160.7,6.89,UK,41.2,3149
Energy Drink I 31,245.0,5.8,Canada,9.6,3385
Energy Drink Q 3,80.7,2.22,Canada,43.7,1532
Energy Drink L 53,128.0,5.05,Canada,22.5,1227
Energy Drink V 21,112.5,6.89,UK,19.8,531
Energy Drink I 90,131.4,7.19,Japan,46.8,3925
Energy Drink U 85,206.8,3.94,USA,33.2,778
Energy Drink N 43,253.0,4.18,Germany,15.7,228
Energy Drink X 23,223.2,9.25,Germany,1.7,1786
Energy Drink R 1,82.1,4.76,USA,47.6,20
Energy Drink E 1,269.9,7.48,UK,15.1,400
Energy Drink N 44,111.9,4.42,France,41.3,1965
Energy Drink Q 19,262.3,6.86,Germany,7.2,3732
Energy Drink U 95,213.5,9.5,Germany,39.4,3019
Energy Drink Y 56,122.5,5.99,Japan,45.7,3068
Energy Drink N 25,70.2,7.19,UK,14.9,3503
Energy Drink J 98,264.5,9.59,UK,25.3,1980
Energy Drink K 11,119.5,6.7,Japan,23.5,2337
Energy Drink O 54,178.9,3.16,USA,31.5,66
Energy Drink L 72,223.7,1.35,Canada,40.2,559
Energy Drink O 56,92.1,3.79,France,23.1,3317
Energy Drink F 83,174.3,7.18,Germany,3.0,1510
Energy Drink B 99,55.4,4.22,South Korea,28.9,3918
Energy Drink X 65,124.7,6.41,Japan,27.1,3102
Energy Drink B 78,239.8,6.02,Germany,10.5,3473
Energy Drink V 91,240.7,8.89,USA,5.1,1138
Energy Drink D 41,118.3,8.25,Japan,33.6,3481
Energy Drink X 100,81.3,3.32,UK,4.9,3913
Energy Drink I 50,249.5,9.64,UK,16.7,2222
Energy Drink Q 92,106.3,1.73,Germany,1.6,3691
Energy Drink U 94,191.8,5.96,USA,10.7,3319
Energy Drink N 37,52.8,5.57,South Korea,8.6,2611
Energy Drink X 12,283.4,8.68,Japan,25.5,881
Energy Drink X 12,121.4,5.44,USA,38.9,3360
Energy Drink R 25,295.7,8.04,Japan,34.7,3243
Energy Drink M 47,239.6,8.72,USA,21.7,3057
Energy Drink C 66,163.9,1.86,UK,4.6,3259
Energy Drink P 1,224.6,3.08,France,30.7,1956
Energy Drink B 88,115.4,7.62,UK,9.2,1397
Energy Drink H 66,276.2,2.04,UK,33.6,3720
Energy Drink P 11,63.5,3.45,South Korea,31.8,657
Energy Drink X 4,211.8,8.93,UK,38.3,3835
Energy Drink W 67,172.7,5.04,South Korea,22.4,2739
Energy Drink L 50,250.6,7.34,Japan,27.4,109
Energy Drink M 62,190.2,7.23,France,47.8,2934
Energy Drink S 49,131.5,8.6,South Korea,43.1,2642
Energy Drink D 21,72.1,3.18,UK,17.2,1306
Energy Drink C 52,82.6,6.0,USA,36.1,3430
Energy Drink S 69,273.8,3.43,South Korea,19.2,591
Energy Drink S 33,181.3,2.42,Canada,33.5,2484
Energy Drink V 84,173.2,5.01,USA,31.0,2570
Energy Drink G 65,281.0,9.68,Japan,13.5,154
Energy Drink B 60,205.1,5.67,USA,15.9,909
Energy Drink R 25,161.2,7.15,UK,46.9,2144
Energy Drink N 92,204.3,4.01,UK,45.6,380
Energy Drink Z 73,89.2,9.88,France,2.0,1596
Energy Drink I 56,279.4,9.01,UK,38.6,964
Energy Drink K 67,56.9,8.76,UK,9.1,568
Energy Drink M 38,176.7,6.14,Canada,44.5,2068
Energy Drink D 13,67.9,8.35,USA,0.8,70
Energy Drink G 31,123.4,6.69,France,25.1,3312
Energy Drink S 53,64.6,5.76,Japan,39.2,3280
Energy Drink K 21,141.1,7.67,USA,46.1,1937
Energy Drink I 11,222.7,4.27,France,16.9,3889
Energy Drink C 4,174.1,2.92,Japan,39.6,3127
Energy Drink I 4,71.5,3.08,USA,43.1,3930
Energy Drink B 72,165.1,3.91,Germany,13.1,1255
Energy Drink C 80,193.7,6.82,UK,22.7,1827
Energy Drink O 72,271.8,2.92,South Korea,38.6,605
